row_type,M,T,alpha,beta_star,B,B_fallback_used,tau,ESS,ks_energy_D,ks_energy_p,ks_dist_D,ks_dist_p,init_dependent,mala_accept_mean,mala_accept_std,representative_k0,anchor_dist_nearest_t0,anchor_dist_nearest_T,anchor_dist_own_t0,anchor_dist_own_T,t0,rhat,t,dist_nearest,dist_own_anchor
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,619,2.4387739232305248,2.7471825112835226
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,620,2.3538226858896687,2.7458132844477836
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,621,2.3303274655470703,2.63126438998015
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,622,2.3173229506701536,2.655300908284372
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,623,2.3861721467964023,2.713667936855145
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,624,2.4491444451610636,2.698268966653519
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,625,2.4319675353907493,2.7139102705786127
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,626,2.5008314676943852,2.826821560169134
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,627,2.485034137819595,2.8272782677694943
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,628,2.393133721157625,2.800821144828644
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,629,2.358678749805793,2.7535956946755027
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,630,2.220987701472774,2.6432285885579785
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,631,2.1799280990090115,2.5551022903656215
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,632,2.059563012265329,2.4624011950733404
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,633,2.0469306535178333,2.4770737607941005
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,634,2.0110060566630072,2.412960672582807
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,635,2.103885632584821,2.592491334161124
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,636,2.140626217542341,2.607908809162538
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,637,2.279860581528839,2.7412815294100388
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,638,2.359118914304617,2.7872804377573184
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,639,2.364865623615581,2.8419050118928135
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,640,2.3019995966039026,2.728778314411258
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,641,2.286343559153631,2.764482600478406
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,642,2.2293331786460304,2.7072440462952803
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,643,2.1524492201514502,2.636754684175337
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,644,2.0740653280666246,2.597801582672978
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,645,1.9511086878684272,2.4808672604886928
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,646,1.9402142704429708,2.4243716636538477
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,647,2.032835095084125,2.5087546159375385
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,648,2.0882719437595005,2.5377631605144946
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,649,2.151712878617844,2.653546140639682
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,650,2.123653437165997,2.6408144373048565
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,651,2.049667828700945,2.543246880842883
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,652,2.0498943351673837,2.4756981624309007
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,653,2.1497556000022007,2.568444085136836
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,654,2.1952454100481895,2.602246458491196
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,655,2.1491719707627546,2.531092557963806
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,656,2.1132621522585677,2.467285711855844
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,657,2.091029747181782,2.3496794605471205
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,658,2.0366636573934076,2.3273391358913953
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,659,1.9221131862123153,2.200810596951955
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,660,1.9450216155196671,2.306420790956384
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,661,2.0479450487925686,2.4251240613235168
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,662,2.0851028045586952,2.398716114020076
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,663,2.035721171238082,2.3541210004496302
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,664,2.1684740011270573,2.461138888517995
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,665,2.176737169172295,2.430580370954232
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,666,2.1102282702462105,2.31978145574906
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,667,2.1042722362546926,2.2594382961514636
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,668,2.0852970977495224,2.2216201495322654
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,669,2.059711906255759,2.2448803426537305
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,670,2.0769002799821945,2.2512561279887353
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,671,2.091673739103099,2.239995671619046
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,672,2.014202193103734,2.150063626165388
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,673,2.0845416217518187,2.2326821668525607
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,674,2.0532160927472853,2.2082673153051595
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,675,2.1137741013923805,2.2267756301921726
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,676,2.212057764023216,2.3376006212147398
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,677,2.35043319321038,2.461344532749935
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,678,2.354238781826677,2.45658005997114
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,679,2.3091617095991137,2.4181848020566123
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,680,2.337735572921483,2.4394645414351377
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,681,2.3174472126588173,2.454243161352367
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,682,2.455443287029843,2.561410668767985
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,683,2.4993604723941423,2.635355962768405
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,684,2.5304817822108614,2.593037561877057
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,685,2.5168202526971384,2.6281001089637037
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,686,2.4894504574369836,2.67711680858113
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,687,2.4768452417703797,2.5898970589880035
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,688,2.394312815426786,2.5866007282732473
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,689,2.285650547179851,2.485079629533273
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,690,2.2153767212783833,2.4222385496996526
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,691,2.1899193433464106,2.288376958777122
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,692,2.26840957283966,2.3791933875346234
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,693,2.308443898744965,2.4510921744964653
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,694,2.3127187739130273,2.4919202103639737
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,695,2.383606540130257,2.531946763300602
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,696,2.2175419876675697,2.454676587349663
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,697,2.182384473215692,2.364257408837815
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,698,2.298300827994725,2.4996529567060124
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,699,2.2167795561557813,2.420939784011932
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,700,2.3245657713465424,2.4896078551287375
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,701,2.294686720880254,2.52328027475694
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,702,2.2064784118192384,2.4960804653115582
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,703,2.1598991635106217,2.511903325157164
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,704,2.206191221637647,2.5545368342706376
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,705,2.259560308985223,2.612366850900185
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,706,2.173962677802101,2.5203214270825596
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,707,2.3102321393619825,2.6318272890316585
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,708,2.3183672439108256,2.6412844981625194
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,709,2.373553293238511,2.6512508185816905
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,710,2.4488568330362517,2.815007893229509
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,711,2.3876843111122725,2.7738268201589555
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,712,2.4215771142961526,2.8636758837587792
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,713,2.443388445371121,2.8568124488487716
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,714,2.370258645109811,2.724256335646995
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,715,2.444817595923217,2.787273241155685
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,716,2.453555912563854,2.8102079163657425
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,717,2.6492946397398742,2.9782182576765956
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,718,2.622339488827771,2.9840260862361645
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,719,2.663610873234936,3.024558591264019
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,720,2.6212442540207803,3.007721971379195
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,721,2.5407007033061557,2.9298539008045137
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,722,2.517590372872303,2.8969630473861994
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,723,2.531515022868614,2.922019017713885
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,724,2.6927103032880453,3.100088235884879
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,725,2.513883693031909,2.9222532036438413
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,726,2.5697513905213305,3.0063920363771133
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,727,2.4830827717390926,2.959126803908451
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,728,2.583886073623216,2.9587293142705877
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,729,2.543798623812607,2.9531609313904514
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,730,2.5662788182283376,2.9388708497510736
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,731,2.4461217838460816,2.7701646485320324
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,732,2.386613140554418,2.734046706997123
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,733,2.3099183809827153,2.6683234435019174
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,734,2.185749108287297,2.491244901766419
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,735,2.0445604062390847,2.4315576412105
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,736,2.032556363836304,2.4010102542638694
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,737,2.0645561332204316,2.4475700375788394
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,738,2.1355430201759247,2.482013813591601
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,739,2.0404756414598233,2.398133103156789
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,740,2.005689272680194,2.3149443181986817
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,741,2.128842510486913,2.3739204912241783
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,742,2.0517899523890666,2.32476484361719
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,743,2.174435963783021,2.412044652262432
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,744,2.1646475971512906,2.4234957815984233
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,745,2.2198447497382463,2.436135779552308
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,746,2.2381727473032353,2.4202470321531364
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,747,2.1933865780700756,2.382479155988403
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,748,2.131148492348135,2.356499447593178
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,749,2.0369616202461827,2.2744617649789634
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,750,2.2023951611159114,2.430104552696005
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,751,2.2170957913759497,2.394464058956544
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,752,2.177923066201043,2.4287017593621596
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,753,2.125191124515195,2.3185326263535537
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,754,2.0823009117900653,2.3210035962578486
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,755,1.9890573507309657,2.2581130242088494
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,756,2.1645605775468426,2.3646548801438523
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,757,2.024437300405318,2.2616776600676367
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,758,2.0754900212384095,2.368038413918487
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,759,2.071597613748091,2.3911910389720035
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,760,1.9636583640282632,2.2625856225938303
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,761,1.920102053022814,2.300627698419589
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,762,1.974067343558185,2.4267287773618693
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,763,1.950519889583605,2.279651077740282
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,764,1.8612199819785156,2.2134955644906267
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,765,2.021233674560433,2.3654942185079504
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,766,1.9822434618857436,2.332571851810222
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,767,2.023315316095169,2.4006252567526394
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,768,2.095169811967892,2.4777134884148806
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,769,2.039899998228857,2.4378775723813244
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,770,2.097406875181968,2.5087110148413263
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,771,2.2057135695529784,2.6416231306244016
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,772,2.2421871117242014,2.6813087832296962
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,773,2.2231933528910424,2.6367099149614392
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,774,2.117828900396282,2.563232989417674
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,775,2.0838721324963316,2.6164495410610376
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,776,2.173086648776632,2.641845245028266
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,777,2.3212745127235066,2.7864370586570524
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,778,2.4126955874789853,2.9225559583257583
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,779,2.3044044088246762,2.825476464972759
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,780,2.233204782277343,2.7209614923699528
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,781,2.257289123691507,2.756197131617392
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,782,2.2887863504178854,2.718557569269903
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,783,2.2601994070902367,2.679251355200519
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,784,2.3581354333856726,2.7204619696660606
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,785,2.464767767821394,2.773789734218253
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,786,2.4090163698506806,2.6365733871023718
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,787,2.375516889493243,2.6576471994508872
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,788,2.4482427564615414,2.7200382433369215
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,789,2.349229676992848,2.68700774284977
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,790,2.4851165245699502,2.8486949856046238
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,791,2.4567221647184905,2.859201119830332
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,792,2.4577217293961655,2.825530137574394
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,793,2.2726305152163744,2.652434947372002
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,794,2.247221085441965,2.632448239859384
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,795,2.2786388157398663,2.6524908050814027
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,796,2.3780137504817644,2.7703751137598855
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,797,2.4685690138390184,2.782538438536032
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,798,2.556675256817979,2.831076478418216
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,799,2.54236513487298,2.806075172244217
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,800,2.712462830324151,2.969405490473568
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,801,2.6304258722660347,2.870446047379504
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,802,2.5564063558068546,2.8226702940132182
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,803,2.4494726362186543,2.717592045142076
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,804,2.3622743488605296,2.61445433818502
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,805,2.3593987701457304,2.719643355513634
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,806,2.3951517021473574,2.762551021665016
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,807,2.3292981450902595,2.6964796818576144
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,808,2.2391663821367063,2.696781217286953
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,809,2.144643777885999,2.5800971472952883
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,810,2.1060861013152548,2.559830939263065
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,811,2.132882645518199,2.584660152353297
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,812,2.1610472618137453,2.5918681049984973
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,813,2.173819973739283,2.592251829319391
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,814,2.247465615812198,2.6343685755035953
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,815,2.279232669853093,2.6940281400806985
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,816,2.354110826741438,2.766163386052999
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,817,2.1102888917996463,2.5111873325202256
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,818,2.0199334683905965,2.4424352327063135
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,819,2.0657233144367555,2.4447470497528108
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,820,2.0715005726131794,2.484583240536812
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,821,1.9264656531563955,2.390661269821939
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,822,1.764075545004981,2.293522368141321
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,823,1.809341208263605,2.2506653516305732
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,824,1.761458095732017,2.3723545456130917
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,825,1.7417939501087727,2.373304213804784
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,826,1.8159958041295772,2.3799359296831213
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,827,1.8228944450562794,2.3946275376241286
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,828,1.9165908036564825,2.542331951490713
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,829,1.9087081349277264,2.595735203013747
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,830,2.1307204173180625,2.7803237850268623
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,831,2.129127330192568,2.756923037020675
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,832,2.159183065074903,2.707925957542763
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,833,2.060680644675359,2.528775718994238
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,834,2.0315077522341487,2.542071674328096
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,835,1.9813756120492918,2.489171368164618
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,836,1.9923200409566753,2.4279771553157867
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,837,2.009954724075808,2.4691780994189916
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,838,1.954778485328597,2.4377798804990363
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,839,2.0054970189612917,2.3868498507858527
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,840,2.1140471341544673,2.4617559637803463
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,841,2.1773693308814472,2.5912302289805953
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,842,2.2665558132841,2.8241204327975886
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,843,2.128009175848606,2.754278648554394
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,844,2.0488662037471985,2.7241162815877225
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,845,1.9525108697594253,2.680701776196167
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,846,2.042635192654776,2.7469035936520303
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,847,1.8947449898219433,2.611260264808504
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,848,1.9448183505434375,2.7209777137521973
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,849,1.9964007478985817,2.761218097001919
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,850,1.9896620924444215,2.7502410043098484
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,851,1.991184311832744,2.7844938819917955
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,852,1.9523517861768755,2.732417117662166
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,853,2.022991957406096,2.8282007844406634
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,854,2.0198884162067277,2.7804210474162967
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,855,2.0014744720352655,2.7382349627263656
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,856,2.094155817124042,2.8251779315307526
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,857,2.076747228993463,2.759922763726944
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,858,2.0652970598749527,2.7685497436849555
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,859,2.1407949535025743,2.7989858731255044
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,860,2.014710474234637,2.6523886807881163
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,861,1.994524722456949,2.6107710364222543
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,862,2.1941734182052,2.8283245212200727
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,863,2.3146711559310544,2.9161710060930477
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,864,2.232599636719984,2.8468646724309385
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,865,2.404299564730531,2.9995684527765625
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,866,2.260580349708063,2.883642236692984
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,867,2.2683835677753494,2.93833076547115
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,868,2.235899128021207,2.9784773587695192
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,869,2.3179178889309955,3.0025672626302633
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,870,2.435359214912778,3.1529440981342924
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,871,2.3382071539794644,3.0660780093427524
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,872,2.362166801214385,3.0250524780943877
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,873,2.2939484847031353,2.991662180346002
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,874,2.206909727418175,2.965810215976756
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,875,2.2251709768378785,2.963762962600951
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,876,2.243940503802472,2.9625398394743003
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,877,2.302768646855401,3.0025496830212646
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,878,2.276728280431151,2.9215303898796914
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,879,2.321022684524555,2.956970086645218
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,880,2.2886845988785116,2.8829862872339986
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,881,2.2771322139352197,3.012584529151065
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,882,2.243345631403904,2.99501254989587
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,883,2.1345732303998783,2.8359441684514284
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,884,2.0196322480739775,2.7575231459166476
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,885,2.1139741817784943,2.819299036927967
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,886,2.3114313226220586,3.0587587744864497
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,887,2.268769060789739,3.02831898358948
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,888,2.2627945266844556,3.0354892621020766
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,889,2.2408775356376336,2.9750655236390675
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,890,2.4505001185290585,3.1115286953195724
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,891,2.4216791004371645,3.099295149236304
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,892,2.4321770030743215,3.09135086505064
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,893,2.482342203831416,3.1060428927664256
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,894,2.482513198621807,3.1553608684285863
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,895,2.5349853531589694,3.1821200555101488
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,896,2.5101147187152724,3.186822250821533
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,897,2.506526222998781,3.314698347996705
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,898,2.5064479265751913,3.351617132032759
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,899,2.4982250761704337,3.3032726988558183
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,900,2.4027640843412743,3.2812378577484256
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,901,2.289753787653175,3.169744875782196
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,902,2.3134866543021086,3.1621605818900136
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,903,2.3121934876448154,3.2092817471958
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,904,2.2864218190476695,3.2349059904727446
anchor_distance,,,,,,,,,,,,,,,,,,,,,,,905,2.418697170073161,3.31343305323224
